ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2016-10-25,AK,89.77,10.23,0.00,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,AL,0.00,100.00,100.00,73.14,33.03,9.94,2016-10-25,2016-10-31
2016-10-25,AR,30.87,69.13,29.01,1.16,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,AZ,22.61,77.39,44.76,4.17,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,CA,8.96,91.04,81.12,61.80,42.80,21.04,2016-10-25,2016-10-31
2016-10-25,CO,35.46,64.54,5.83,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,CT,0.00,100.00,100.00,88.36,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,FL,83.01,16.99,14.64,0.14,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,GA,33.95,66.05,57.89,49.92,33.67,12.13,2016-10-25,2016-10-31
2016-10-25,HI,76.21,23.79,1.68,0.70,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,IA,95.06,4.94,0.00,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,ID,81.81,18.19,1.04,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,IL,93.34,6.66,0.00,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,IN,85.86,14.14,0.00,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,KS,68.75,31.25,4.19,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,KY,4.09,95.91,24.38,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,LA,0.00,100.00,72.51,6.88,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,MA,0.70,99.30,98.03,85.55,37.82,0.00,2016-10-25,2016-10-31
2016-10-25,MD,82.31,17.69,0.00,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,ME,14.14,85.86,69.99,19.87,1.24,0.00,2016-10-25,2016-10-31
2016-10-25,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,MN,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,MO,95.06,4.94,0.00,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,MS,0.00,100.00,99.98,57.02,7.27,0.00,2016-10-25,2016-10-31
2016-10-25,MT,81.27,18.73,6.32,0.34,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,NC,71.68,28.32,19.11,11.55,2.62,0.00,2016-10-25,2016-10-31
2016-10-25,ND,98.88,1.12,0.00,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,NE,82.17,17.83,1.59,0.16,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,NH,0.00,100.00,82.31,57.42,19.25,0.00,2016-10-25,2016-10-31
2016-10-25,NJ,33.74,66.26,57.07,39.12,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,NM,45.87,54.13,3.89,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,NV,29.23,70.77,36.60,21.68,0.26,0.00,2016-10-25,2016-10-31
2016-10-25,NY,4.01,95.99,84.63,33.64,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,OH,99.31,0.69,0.00,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,OK,47.43,52.57,25.04,4.26,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,OR,52.91,47.09,28.96,2.63,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,PA,51.99,48.01,16.42,0.88,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,PR,87.90,12.10,4.73,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,RI,0.00,100.00,100.00,68.67,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,SC,63.94,36.06,22.02,15.50,11.95,0.00,2016-10-25,2016-10-31
2016-10-25,SD,32.74,67.26,31.81,1.33,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,TN,0.04,99.96,72.11,30.45,9.85,1.74,2016-10-25,2016-10-31
2016-10-25,TX,64.92,35.08,10.84,1.10,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,UT,46.26,53.74,14.21,2.45,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,VA,80.21,19.79,3.40,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,VT,0.00,100.00,80.01,29.15,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,WA,99.92,0.08,0.00,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,WI,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,WV,97.15,2.85,0.00,0.00,0.00,0.00,2016-10-25,2016-10-31
2016-10-25,WY,62.93,37.07,9.47,1.73,0.00,0.00,2016-10-25,2016-10-31
