ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2016-10-11,AK,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,AL,0.00,100.00,71.94,37.31,16.70,3.22,2016-10-11,2016-10-17
2016-10-11,AR,32.55,67.45,19.00,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,AZ,22.61,77.39,44.76,4.17,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,CA,0.00,100.00,83.59,62.27,42.80,21.04,2016-10-11,2016-10-17
2016-10-11,CO,75.77,24.23,2.45,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,CT,0.00,100.00,100.00,86.25,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,FL,87.29,12.71,0.18,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,GA,38.04,61.96,55.33,42.63,23.12,3.61,2016-10-11,2016-10-17
2016-10-11,HI,91.50,8.50,1.06,0.70,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,IA,95.07,4.93,0.00,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,ID,50.36,49.64,2.03,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,IL,98.86,1.14,0.00,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,IN,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,KS,86.63,13.37,0.00,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,KY,38.18,61.82,6.82,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,LA,39.88,60.12,16.47,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,MA,0.00,100.00,98.03,83.70,37.83,0.00,2016-10-11,2016-10-17
2016-10-11,MD,89.93,10.07,0.00,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,ME,5.14,94.86,40.81,26.75,8.35,0.00,2016-10-11,2016-10-17
2016-10-11,MI,96.36,3.64,0.00,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,MN,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,MO,97.92,2.08,0.00,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,MS,5.29,94.71,65.49,35.19,3.08,0.00,2016-10-11,2016-10-17
2016-10-11,MT,71.68,28.32,8.62,0.34,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,NC,77.91,22.09,18.25,4.55,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,ND,98.94,1.06,0.00,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,NE,85.09,14.91,1.59,0.16,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,NH,0.00,100.00,62.44,40.49,19.27,0.00,2016-10-11,2016-10-17
2016-10-11,NJ,37.88,62.12,55.33,3.38,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,NM,55.33,44.67,3.85,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,NV,19.65,80.35,36.60,21.68,0.26,0.00,2016-10-11,2016-10-17
2016-10-11,NY,8.09,91.91,74.15,35.60,5.50,0.00,2016-10-11,2016-10-17
2016-10-11,OH,79.66,20.34,0.00,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,OK,61.69,38.31,12.36,2.97,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,OR,0.00,100.00,50.28,12.30,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,PA,60.92,39.08,20.49,5.59,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,PR,87.90,12.10,4.73,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,RI,0.00,100.00,100.00,84.31,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,SC,74.53,25.47,16.36,5.30,0.74,0.00,2016-10-11,2016-10-17
2016-10-11,SD,46.08,53.92,21.60,1.33,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,TN,4.39,95.61,51.78,10.86,4.03,1.74,2016-10-11,2016-10-17
2016-10-11,TX,78.07,21.93,4.40,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,UT,46.21,53.79,14.21,2.45,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,VA,86.55,13.45,1.40,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,VT,0.00,100.00,48.58,2.42,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,WA,15.54,84.46,5.21,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,WI,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,WV,37.85,62.15,0.00,0.00,0.00,0.00,2016-10-11,2016-10-17
2016-10-11,WY,61.01,38.99,12.66,1.73,0.00,0.00,2016-10-11,2016-10-17
