ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2015-10-06,AK,73.84,26.16,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,AL,43.26,56.74,7.20,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,AR,37.20,62.80,45.54,32.88,6.43,0.40,2015-10-06,2015-10-12
2015-10-06,AZ,10.48,89.52,62.60,3.28,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,CA,0.14,99.86,97.33,92.36,71.08,46.00,2015-10-06,2015-10-12
2015-10-06,CO,71.49,28.51,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,CT,0.00,100.00,83.28,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,DE,100.00,0.00,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,FL,84.36,15.64,3.72,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,GA,71.24,28.76,12.93,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,HI,100.00,0.00,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,IA,94.99,5.01,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,ID,8.51,91.49,82.14,49.19,28.49,0.00,2015-10-06,2015-10-12
2015-10-06,IL,83.83,16.17,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,IN,74.04,25.96,3.76,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,KS,69.76,30.24,4.48,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,KY,72.28,27.72,0.01,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,LA,3.30,96.70,80.84,63.70,18.36,3.08,2015-10-06,2015-10-12
2015-10-06,MA,22.34,77.66,13.81,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,MD,90.42,9.58,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,ME,92.71,7.29,3.45,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,MI,61.49,38.51,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,MN,83.09,16.91,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,MO,49.48,50.52,3.95,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,MS,17.68,82.32,66.92,47.91,16.73,0.00,2015-10-06,2015-10-12
2015-10-06,MT,45.80,54.20,35.19,28.11,16.92,0.00,2015-10-06,2015-10-12
2015-10-06,NC,100.00,0.00,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,ND,74.60,25.40,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,NE,71.09,28.91,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,NH,76.38,23.62,14.88,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,NJ,63.71,36.29,17.64,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,NM,57.88,42.12,7.94,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,NV,0.01,99.99,94.76,75.92,37.52,15.93,2015-10-06,2015-10-12
2015-10-06,NY,67.51,32.49,5.07,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,OH,84.35,15.65,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,OK,48.78,51.22,22.84,9.00,1.46,0.00,2015-10-06,2015-10-12
2015-10-06,OR,0.00,100.00,100.00,100.00,67.29,0.00,2015-10-06,2015-10-12
2015-10-06,PA,79.21,20.79,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,PR,29.55,70.45,45.15,38.44,14.74,0.00,2015-10-06,2015-10-12
2015-10-06,RI,12.07,87.93,15.21,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,SC,95.93,4.07,1.72,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,SD,92.82,7.18,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,TN,89.74,10.26,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,TX,29.70,70.30,48.43,24.66,10.17,0.00,2015-10-06,2015-10-12
2015-10-06,UT,12.59,87.41,61.11,26.82,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,VA,99.99,0.01,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,VT,90.03,9.97,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,WA,0.00,100.00,100.00,100.00,67.96,0.00,2015-10-06,2015-10-12
2015-10-06,WI,78.07,21.93,1.69,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,WV,51.71,48.29,0.00,0.00,0.00,0.00,2015-10-06,2015-10-12
2015-10-06,WY,64.19,35.81,0.48,0.00,0.00,0.00,2015-10-06,2015-10-12
