ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2016-06-14,AK,83.58,16.42,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,AL,39.66,60.34,42.65,14.50,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,AR,95.14,4.86,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,AZ,0.41,99.59,59.42,7.99,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,CA,0.00,100.00,83.59,59.02,42.80,21.04,2016-06-14,2016-06-20
2016-06-14,CO,96.17,3.83,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,CT,0.54,99.46,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,FL,100.00,0.00,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,GA,62.16,37.84,31.45,8.93,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,HI,41.55,58.45,43.74,11.53,1.61,0.00,2016-06-14,2016-06-20
2016-06-14,IA,73.14,26.86,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,ID,80.23,19.77,0.30,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,IL,64.24,35.76,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,IN,21.30,78.70,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,KS,100.00,0.00,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,KY,98.79,1.21,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,LA,89.24,10.76,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,MA,20.09,79.91,13.56,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,MD,95.90,4.10,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,ME,72.10,27.90,2.90,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,MI,93.22,6.78,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,MN,62.22,37.78,0.17,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,MO,47.00,53.00,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,MS,31.67,68.33,14.82,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,MT,71.54,28.46,7.69,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,NC,81.54,18.46,10.92,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,ND,81.05,18.95,0.34,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,NE,97.49,2.51,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,NH,37.00,63.00,14.23,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,NJ,56.95,43.05,35.83,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,NM,22.64,77.36,15.62,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,NV,32.80,67.20,34.25,21.68,0.26,0.00,2016-06-14,2016-06-20
2016-06-14,NY,34.42,65.58,1.49,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,OH,72.51,27.49,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,OK,100.00,0.00,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,OR,0.00,100.00,44.55,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,PA,34.25,65.75,2.89,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,PR,82.66,17.34,4.89,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,RI,0.00,100.00,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,SC,75.74,24.26,9.78,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,SD,53.56,46.44,9.62,0.42,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,TN,37.79,62.21,43.48,6.53,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,TX,98.62,1.38,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,UT,53.23,46.77,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,VA,97.88,2.12,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,VT,71.57,28.43,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,WA,1.69,98.31,3.63,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,WI,86.43,13.57,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,WV,98.20,1.80,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20
2016-06-14,WY,72.57,27.43,10.26,0.96,0.00,0.00,2016-06-14,2016-06-20
