ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2014-07-01,AK,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,AL,99.27,0.73,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,AR,82.50,17.50,0.04,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,AZ,0.00,100.00,98.17,76.30,17.11,0.00,2014-07-01,2014-07-07
2014-07-01,CA,0.00,100.00,100.00,100.00,78.97,36.46,2014-07-01,2014-07-07
2014-07-01,CO,54.12,45.88,25.85,17.30,9.32,1.89,2014-07-01,2014-07-07
2014-07-01,CT,75.64,24.36,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,DE,95.28,4.72,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,FL,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,GA,97.34,2.66,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,HI,81.36,18.64,0.53,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,IA,96.28,3.72,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,ID,38.01,61.99,41.29,28.41,1.82,0.00,2014-07-01,2014-07-07
2014-07-01,IL,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,IN,95.19,4.81,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,KS,0.17,99.83,86.29,47.11,12.63,0.00,2014-07-01,2014-07-07
2014-07-01,KY,55.74,44.26,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,LA,98.29,1.71,0.01,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,MA,58.79,41.21,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,MD,87.07,12.93,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,ME,99.64,0.36,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,MN,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,MO,61.14,38.86,10.22,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,MS,99.12,0.88,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,MT,98.05,1.95,0.01,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,NC,94.26,5.74,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,ND,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,NE,61.13,38.87,14.59,0.32,0.01,0.00,2014-07-01,2014-07-07
2014-07-01,NH,88.54,11.46,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,NM,0.00,100.00,96.07,86.28,39.77,0.42,2014-07-01,2014-07-07
2014-07-01,NV,0.00,100.00,100.00,86.92,54.99,11.08,2014-07-01,2014-07-07
2014-07-01,NY,99.99,0.01,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,OH,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,OK,5.50,94.50,80.12,65.61,30.07,6.67,2014-07-01,2014-07-07
2014-07-01,OR,6.09,93.91,72.78,52.00,14.72,0.00,2014-07-01,2014-07-07
2014-07-01,PA,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,PR,59.51,40.49,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,RI,0.00,100.00,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,SC,87.98,12.02,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,SD,92.54,7.46,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,TN,43.73,56.27,7.89,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,TX,12.86,87.14,60.44,36.99,18.51,4.76,2014-07-01,2014-07-07
2014-07-01,UT,9.08,90.92,72.34,21.77,0.95,0.00,2014-07-01,2014-07-07
2014-07-01,VA,89.74,10.26,1.64,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,VT,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,WA,50.82,49.18,33.38,18.27,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,WI,100.00,0.00,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,WV,99.24,0.76,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
2014-07-01,WY,90.64,9.36,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07
