ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2016-05-24,AK,83.58,16.42,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,AL,51.71,48.29,12.86,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,AR,94.01,5.99,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,AZ,0.00,100.00,66.20,1.17,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,CA,5.50,94.50,86.39,61.00,42.99,21.04,2016-05-24,2016-05-30
2016-05-24,CO,96.17,3.83,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,CT,43.83,56.17,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,FL,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,GA,61.71,38.29,27.04,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,HI,30.11,69.89,57.36,37.71,5.41,0.00,2016-05-24,2016-05-30
2016-05-24,IA,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,ID,92.41,7.59,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,IL,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,IN,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,KS,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,KY,98.62,1.38,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,LA,84.94,15.06,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,MA,57.14,42.86,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,MD,89.74,10.26,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,ME,85.96,14.04,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,MN,59.18,40.82,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,MO,84.48,15.52,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,MS,32.99,67.01,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,MT,77.72,22.28,7.84,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,NC,86.83,13.17,7.15,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,ND,78.88,21.12,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,NE,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,NH,57.24,42.76,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,NJ,52.43,47.57,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,NM,16.18,83.82,36.77,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,NV,28.53,71.47,62.14,28.41,5.39,0.00,2016-05-24,2016-05-30
2016-05-24,NY,43.71,56.29,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,OH,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,OK,97.16,2.84,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,OR,20.39,79.61,24.74,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,PA,37.07,62.93,3.51,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,PR,82.66,17.34,4.89,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,RI,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,SC,83.07,16.93,8.15,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,SD,91.69,8.31,0.53,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,TN,38.73,61.27,30.81,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,TX,97.30,2.70,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,UT,36.24,63.76,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,VA,97.55,2.45,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,VT,72.67,27.33,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,WA,73.84,26.16,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,WI,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,WV,87.56,12.44,0.00,0.00,0.00,0.00,2016-05-24,2016-05-30
2016-05-24,WY,84.46,15.54,4.77,1.04,0.00,0.00,2016-05-24,2016-05-30
