ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2016-05-17,AK,77.38,22.62,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,AL,57.74,42.26,7.86,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,AR,95.18,4.82,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,AZ,0.00,100.00,66.75,1.17,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,CA,5.50,94.50,86.39,63.57,42.99,21.04,2016-05-17,2016-05-23
2016-05-17,CO,95.22,4.78,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,CT,43.83,56.17,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,FL,93.53,6.47,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,GA,52.92,47.08,27.04,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,HI,30.27,69.73,58.90,37.71,5.41,0.00,2016-05-17,2016-05-23
2016-05-17,IA,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,ID,92.41,7.59,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,IL,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,IN,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,KS,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,KY,92.31,7.69,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,LA,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,MA,57.14,42.86,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,MD,89.74,10.26,2.37,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,ME,97.47,2.53,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,MN,90.17,9.83,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,MO,84.48,15.52,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,MS,98.33,1.67,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,MT,77.72,22.28,7.84,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,NC,78.24,21.76,13.40,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,ND,79.40,20.60,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,NE,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,NH,57.25,42.75,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,NJ,52.43,47.57,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,NM,16.56,83.44,39.75,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,NV,28.17,71.83,62.14,36.25,5.39,0.00,2016-05-17,2016-05-23
2016-05-17,NY,62.52,37.48,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,OH,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,OK,97.16,2.84,1.50,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,OR,33.66,66.34,24.74,1.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,PA,37.07,62.93,3.96,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,PR,82.66,17.34,4.89,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,RI,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,SC,59.55,40.45,9.21,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,SD,91.69,8.31,0.53,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,TN,34.85,65.15,33.73,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,TX,97.40,2.60,0.09,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,UT,33.72,66.28,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,VA,92.66,7.34,0.09,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,VT,87.00,13.00,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,WA,74.27,25.73,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,WI,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,WV,87.56,12.44,0.02,0.00,0.00,0.00,2016-05-17,2016-05-23
2016-05-17,WY,83.47,16.53,4.77,1.04,0.00,0.00,2016-05-17,2016-05-23
