ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2015-09-29,AK,57.45,42.55,3.58,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,AL,37.12,62.88,4.86,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,AR,39.30,60.70,42.41,16.89,4.64,0.00,2015-09-29,2015-10-05
2015-09-29,AZ,10.48,89.52,62.60,3.28,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,CA,0.14,99.86,97.33,92.36,71.08,46.00,2015-09-29,2015-10-05
2015-09-29,CO,71.49,28.51,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,CT,0.00,100.00,88.01,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,DC,0.00,100.00,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,DE,56.19,43.81,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,FL,82.72,17.28,4.00,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,GA,63.46,36.54,17.71,1.20,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,HI,96.75,3.25,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,IA,94.52,5.48,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,ID,0.00,100.00,85.59,47.55,29.26,0.00,2015-09-29,2015-10-05
2015-09-29,IL,82.81,17.19,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,IN,69.52,30.48,1.38,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,KS,80.79,19.21,4.48,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,KY,40.81,59.19,9.17,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,LA,6.86,93.14,71.14,45.44,15.22,0.00,2015-09-29,2015-10-05
2015-09-29,MA,12.90,87.10,30.43,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,MD,40.69,59.31,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,ME,73.73,26.27,9.78,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,MI,81.86,18.14,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,MN,90.40,9.60,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,MO,69.09,30.91,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,MS,18.20,81.80,56.71,31.08,6.55,0.00,2015-09-29,2015-10-05
2015-09-29,MT,30.55,69.45,38.18,28.78,16.92,0.00,2015-09-29,2015-10-05
2015-09-29,NC,35.61,64.39,17.66,1.89,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,ND,79.57,20.43,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,NE,71.41,28.59,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,NH,25.64,74.36,20.42,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,NJ,9.55,90.45,42.93,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,NM,56.70,43.30,7.94,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,NV,0.00,100.00,94.76,76.08,37.52,15.93,2015-09-29,2015-10-05
2015-09-29,NY,37.33,62.67,5.18,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,OH,77.24,22.76,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,OK,52.60,47.40,16.79,6.37,0.97,0.00,2015-09-29,2015-10-05
2015-09-29,OR,0.00,100.00,100.00,100.00,67.29,0.00,2015-09-29,2015-10-05
2015-09-29,PA,61.52,38.48,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,PR,29.55,70.45,45.15,38.44,14.74,0.00,2015-09-29,2015-10-05
2015-09-29,RI,12.07,87.93,52.33,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,SC,26.80,73.20,31.76,10.91,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,SD,94.77,5.23,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,TN,77.22,22.78,0.39,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,TX,34.51,65.49,38.32,17.55,6.27,0.00,2015-09-29,2015-10-05
2015-09-29,UT,11.92,88.08,63.03,26.82,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,VA,60.97,39.03,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,VT,33.80,66.20,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,WA,0.00,100.00,100.00,100.00,67.96,0.00,2015-09-29,2015-10-05
2015-09-29,WI,90.77,9.23,1.79,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,WV,14.72,85.28,0.00,0.00,0.00,0.00,2015-09-29,2015-10-05
2015-09-29,WY,60.81,39.19,0.48,0.00,0.00,0.00,2015-09-29,2015-10-05
