ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2016-09-27,AK,100.00,0.00,0.00,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,AL,17.15,82.85,47.12,17.94,6.36,0.00,2016-09-27,2016-10-03
2016-09-27,AR,71.02,28.98,0.00,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,AZ,6.23,93.77,44.76,4.17,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,CA,0.00,100.00,83.59,62.27,42.80,21.04,2016-09-27,2016-10-03
2016-09-27,CO,70.49,29.51,2.45,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,CT,0.00,100.00,100.00,68.74,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,DC,0.00,100.00,0.00,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,DE,82.23,17.77,0.00,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,FL,92.99,7.01,0.00,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,GA,35.37,64.63,45.84,34.50,14.67,1.58,2016-09-27,2016-10-03
2016-09-27,HI,93.64,6.36,1.06,0.70,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,IA,95.07,4.93,0.00,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,ID,6.14,93.86,8.89,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,IL,99.99,0.01,0.00,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,IN,85.21,14.79,0.00,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,KS,100.00,0.00,0.00,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,KY,66.86,33.14,0.00,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,LA,77.30,22.70,0.00,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,MA,0.00,100.00,98.15,89.95,52.13,0.00,2016-09-27,2016-10-03
2016-09-27,MD,35.04,64.96,4.20,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,ME,42.23,57.77,40.81,26.75,8.35,0.00,2016-09-27,2016-10-03
2016-09-27,MI,88.39,11.61,0.33,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,MN,100.00,0.00,0.00,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,MO,99.74,0.26,0.00,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,MS,29.71,70.29,27.41,9.26,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,MT,55.14,44.86,25.49,5.86,0.33,0.00,2016-09-27,2016-10-03
2016-09-27,NC,66.16,33.84,17.51,0.93,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,ND,96.70,3.30,0.41,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,NE,77.29,22.71,1.59,0.16,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,NH,15.33,84.67,62.44,40.49,19.27,0.00,2016-09-27,2016-10-03
2016-09-27,NJ,15.12,84.88,53.92,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,NM,53.33,46.67,3.85,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,NV,19.64,80.36,36.60,21.68,0.26,0.00,2016-09-27,2016-10-03
2016-09-27,NY,9.21,90.79,64.25,27.12,9.94,0.00,2016-09-27,2016-10-03
2016-09-27,OH,36.51,63.49,7.94,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,OK,57.82,42.18,19.04,3.05,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,OR,0.00,100.00,50.59,12.30,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,PA,35.71,64.29,19.55,5.59,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,PR,87.90,12.10,4.73,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,RI,0.00,100.00,100.00,84.31,0.01,0.00,2016-09-27,2016-10-03
2016-09-27,SC,73.62,26.38,14.28,1.45,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,SD,47.50,52.50,20.95,4.93,1.09,0.00,2016-09-27,2016-10-03
2016-09-27,TN,56.05,43.95,17.41,7.96,3.54,1.38,2016-09-27,2016-10-03
2016-09-27,TX,94.83,5.17,0.62,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,UT,42.08,57.92,14.21,2.45,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,VA,15.28,84.72,0.77,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,VT,11.92,88.08,43.99,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,WA,0.00,100.00,9.45,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,WI,100.00,0.00,0.00,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,WV,3.83,96.17,0.00,0.00,0.00,0.00,2016-09-27,2016-10-03
2016-09-27,WY,41.39,58.61,24.40,9.97,0.00,0.00,2016-09-27,2016-10-03
