ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2016-05-31,AK,83.58,16.42,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,AL,51.71,48.29,26.84,7.55,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,AR,94.01,5.99,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,AZ,0.41,99.59,59.42,1.17,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,CA,6.08,93.92,83.91,59.02,42.99,21.04,2016-05-31,2016-06-06
2016-05-31,CO,96.17,3.83,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,CT,43.83,56.17,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,FL,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,GA,62.64,37.36,27.96,4.06,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,HI,30.11,69.89,57.36,37.71,5.41,0.00,2016-05-31,2016-06-06
2016-05-31,IA,88.84,11.16,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,ID,92.41,7.59,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,IL,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,IN,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,KS,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,KY,98.79,1.21,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,LA,84.94,15.06,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,MA,57.14,42.86,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,MD,89.74,10.26,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,ME,82.25,17.75,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,MI,97.78,2.22,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,MN,57.12,42.88,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,MO,80.67,19.33,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,MS,32.99,67.01,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,MT,79.24,20.76,7.62,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,NC,86.06,13.94,10.92,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,ND,87.24,12.76,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,NE,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,NH,38.24,61.76,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,NJ,56.95,43.05,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,NM,17.94,82.06,36.77,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,NV,32.80,67.20,34.25,21.68,5.39,0.00,2016-05-31,2016-06-06
2016-05-31,NY,49.17,50.83,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,OH,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,OK,97.18,2.82,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,OR,20.20,79.80,24.13,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,PA,38.97,61.03,3.51,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,PR,82.66,17.34,4.89,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,RI,100.00,0.00,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,SC,81.49,18.51,9.78,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,SD,81.31,18.69,0.53,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,TN,39.33,60.67,47.28,1.96,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,TX,98.62,1.38,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,UT,53.23,46.77,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,VA,97.55,2.45,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,VT,71.57,28.43,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,WA,44.39,55.61,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,WI,79.54,20.46,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,WV,87.56,12.44,0.00,0.00,0.00,0.00,2016-05-31,2016-06-06
2016-05-31,WY,80.72,19.28,4.77,0.00,0.00,0.00,2016-05-31,2016-06-06
