ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2015-06-02,AK,66.06,33.94,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,AL,96.74,3.26,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,AR,100.00,0.00,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,AZ,7.04,92.96,80.21,29.26,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,CA,0.14,99.86,98.71,93.91,69.61,46.73,2015-06-02,2015-06-08
2015-06-02,CO,60.25,39.75,16.73,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,CT,0.00,100.00,44.32,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,DE,100.00,0.00,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,FL,80.96,19.04,8.71,1.25,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,GA,75.06,24.94,8.71,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,HI,38.85,61.15,20.12,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,IA,99.31,0.69,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,ID,0.00,100.00,65.15,26.19,9.19,0.00,2015-06-02,2015-06-08
2015-06-02,IL,94.34,5.66,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,IN,77.86,22.14,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,KS,76.35,23.65,4.68,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,KY,62.25,37.75,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,LA,100.00,0.00,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,MA,0.00,100.00,71.91,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,MD,100.00,0.00,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,ME,29.42,70.58,7.22,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,MI,80.29,19.71,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,MN,48.61,51.39,12.06,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,MO,100.00,0.00,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,MS,91.22,8.78,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,MT,63.27,36.73,2.72,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,NC,38.97,61.03,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,ND,80.00,20.00,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,NE,76.08,23.92,5.18,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,NH,30.17,69.83,50.40,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,NJ,41.06,58.94,5.84,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,NM,47.71,52.29,36.22,11.95,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,NV,0.00,100.00,99.93,86.99,49.45,18.38,2015-06-02,2015-06-08
2015-06-02,NY,34.67,65.33,15.74,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,OH,92.18,7.82,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,OK,88.91,11.09,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,OR,0.00,100.00,88.27,68.48,34.09,0.00,2015-06-02,2015-06-08
2015-06-02,PA,74.10,25.90,2.03,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,PR,44.91,55.09,29.15,2.97,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,RI,0.00,100.00,31.43,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,SC,28.88,71.12,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,SD,71.14,28.86,6.94,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,TN,77.93,22.07,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,TX,90.82,9.18,0.64,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,UT,0.00,100.00,90.63,34.38,9.32,0.00,2015-06-02,2015-06-08
2015-06-02,VA,64.22,35.78,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,VT,73.79,26.21,18.32,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,WA,9.77,90.23,51.81,23.76,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,WI,77.07,22.93,2.95,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,WV,64.20,35.80,0.00,0.00,0.00,0.00,2015-06-02,2015-06-08
2015-06-02,WY,72.21,27.79,0.54,0.00,0.00,0.00,2015-06-02,2015-06-08
