ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2014-04-01,AK,97.53,2.47,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,AL,75.45,24.55,3.37,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,AR,72.14,27.86,0.29,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,AZ,0.00,100.00,87.99,57.01,5.18,0.00,2014-04-01,2014-04-07
2014-04-01,CA,0.00,100.00,99.81,95.21,68.76,23.49,2014-04-01,2014-04-07
2014-04-01,CO,38.38,61.62,23.40,14.93,6.90,1.47,2014-04-01,2014-04-07
2014-04-01,CT,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,DE,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,FL,98.23,1.77,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,GA,83.72,16.28,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,HI,63.68,36.32,14.35,0.51,0.42,0.00,2014-04-01,2014-04-07
2014-04-01,IA,17.67,82.33,56.68,6.84,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,ID,44.10,55.90,40.54,27.96,1.63,0.00,2014-04-01,2014-04-07
2014-04-01,IL,49.65,50.35,2.59,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,IN,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,KS,0.00,100.00,98.79,64.91,14.34,0.00,2014-04-01,2014-04-07
2014-04-01,KY,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,LA,63.32,36.68,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,MA,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,MD,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,ME,91.18,8.82,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,MN,53.94,46.06,18.46,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,MO,8.32,91.68,19.31,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,MS,64.61,35.39,15.14,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,MT,98.75,1.25,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,NC,93.69,6.31,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,ND,94.41,5.59,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,NE,11.73,88.27,65.00,30.67,4.39,0.00,2014-04-01,2014-04-07
2014-04-01,NH,96.74,3.26,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,NM,0.49,99.51,97.49,65.12,24.62,0.00,2014-04-01,2014-04-07
2014-04-01,NV,0.00,100.00,100.00,82.21,33.54,8.24,2014-04-01,2014-04-07
2014-04-01,NY,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,OH,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,OK,4.05,95.95,77.48,50.67,24.03,8.61,2014-04-01,2014-04-07
2014-04-01,OR,0.78,99.22,92.59,49.08,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,PA,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,PR,54.97,45.03,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,RI,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,SC,99.27,0.73,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,SD,90.33,9.67,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,TN,93.91,6.09,1.20,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,TX,15.40,84.60,66.80,42.06,27.36,4.42,2014-04-01,2014-04-07
2014-04-01,UT,0.55,99.45,64.82,16.36,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,VA,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,VT,90.81,9.19,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,WA,42.04,57.96,35.43,17.22,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,WI,55.63,44.37,9.04,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,WV,100.00,0.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
2014-04-01,WY,83.00,17.00,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07
