ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2014-06-03,AK,78.54,21.46,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,AL,87.14,12.86,0.65,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,AR,81.61,18.39,0.76,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,AZ,0.00,100.00,98.17,76.28,7.69,0.00,2014-06-03,2014-06-09
2014-06-03,CA,0.00,100.00,100.00,100.00,76.68,24.77,2014-06-03,2014-06-09
2014-06-03,CO,50.27,49.73,30.04,18.85,12.49,1.89,2014-06-03,2014-06-09
2014-06-03,CT,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,DE,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,FL,87.38,12.62,3.99,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,GA,98.72,1.28,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,HI,49.77,50.23,0.53,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,IA,44.05,55.95,28.12,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,ID,48.25,51.75,38.47,27.16,1.74,0.00,2014-06-03,2014-06-09
2014-06-03,IL,82.81,17.19,0.30,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,IN,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,KS,0.08,99.92,97.85,75.85,47.15,2.38,2014-06-03,2014-06-09
2014-06-03,KY,84.92,15.08,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,LA,87.66,12.34,2.91,1.29,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,MA,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,MD,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,ME,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,MI,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,MN,89.24,10.76,3.77,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,MO,38.54,61.46,16.58,0.94,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,MS,92.62,7.38,0.82,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,MT,98.74,1.26,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,NC,97.41,2.59,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,ND,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,NE,30.15,69.85,58.26,27.12,7.07,0.00,2014-06-03,2014-06-09
2014-06-03,NH,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,NM,0.00,100.00,95.58,84.65,35.57,0.69,2014-06-03,2014-06-09
2014-06-03,NV,0.00,100.00,100.00,87.03,38.73,8.24,2014-06-03,2014-06-09
2014-06-03,NY,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,OH,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,OK,4.02,95.98,85.20,75.79,61.17,21.33,2014-06-03,2014-06-09
2014-06-03,OR,5.45,94.55,72.78,46.03,9.31,0.00,2014-06-03,2014-06-09
2014-06-03,PA,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,PR,75.05,24.95,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,RI,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,SC,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,SD,85.10,14.90,5.38,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,TN,20.17,79.83,3.37,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,TX,8.65,91.35,68.20,46.31,27.01,8.66,2014-06-03,2014-06-09
2014-06-03,UT,9.08,90.92,72.34,21.87,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,VA,91.12,8.88,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,VT,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,WA,47.06,52.94,34.59,15.22,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,WI,100.00,0.00,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,WV,88.89,11.11,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
2014-06-03,WY,97.17,2.83,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09
