ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2015-07-07,AK,39.47,60.53,17.52,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,AL,77.83,22.17,8.60,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,AR,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,AZ,7.04,92.96,76.15,24.56,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,CA,0.14,99.86,98.71,94.59,71.08,46.73,2015-07-07,2015-07-13
2015-07-07,CO,74.22,25.78,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,CT,8.22,91.78,22.68,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,DE,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,FL,55.54,44.46,20.24,6.93,1.50,0.00,2015-07-07,2015-07-13
2015-07-07,GA,60.60,39.40,14.90,2.46,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,HI,32.60,67.40,24.23,1.33,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,IA,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,ID,0.00,100.00,82.11,52.23,7.01,0.00,2015-07-07,2015-07-13
2015-07-07,IL,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,IN,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,KS,90.36,9.64,3.49,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,KY,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,LA,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,MA,50.88,49.12,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,MD,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,ME,78.64,21.36,5.93,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,MI,90.52,9.48,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,MN,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,MO,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,MS,91.27,8.73,0.07,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,MT,27.97,72.03,42.31,25.92,13.60,0.00,2015-07-07,2015-07-13
2015-07-07,NC,62.88,37.12,15.86,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,ND,90.86,9.14,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,NE,97.77,2.23,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,NH,84.20,15.80,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,NM,49.21,50.79,21.51,4.12,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,NV,0.00,100.00,95.13,76.08,47.52,11.08,2015-07-07,2015-07-13
2015-07-07,NY,69.50,30.50,7.46,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,OH,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,OK,98.28,1.72,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,OR,0.00,100.00,100.00,83.71,34.09,0.00,2015-07-07,2015-07-13
2015-07-07,PA,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,PR,22.68,77.32,44.87,18.82,0.85,0.00,2015-07-07,2015-07-13
2015-07-07,RI,3.93,96.07,26.42,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,SC,33.06,66.94,38.43,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,SD,95.43,4.57,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,TN,89.93,10.07,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,TX,95.37,4.63,0.25,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,UT,10.07,89.93,65.03,26.82,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,VA,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,VT,96.78,3.22,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,WA,0.00,100.00,100.00,86.14,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,WI,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,WV,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-07,2015-07-13
2015-07-07,WY,72.21,27.79,0.54,0.00,0.00,0.00,2015-07-07,2015-07-13
