ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2016-03-22,AK,83.99,16.01,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,AL,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,AR,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,AZ,2.93,97.07,53.97,1.17,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,CA,1.16,98.84,91.55,72.86,55.31,34.74,2016-03-22,2016-03-28
2016-03-22,CO,68.75,31.25,2.95,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,CT,70.24,29.76,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,FL,78.31,21.69,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,GA,76.62,23.38,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,HI,0.45,99.55,78.48,17.11,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,IA,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,ID,78.24,21.76,3.85,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,IL,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,IN,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,KS,43.24,56.76,7.25,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,KY,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,LA,95.03,4.97,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,MA,80.30,19.70,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,MD,91.56,8.44,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,ME,99.65,0.35,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,MN,89.14,10.86,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,MO,99.63,0.37,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,MS,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,MT,59.16,40.84,12.39,3.46,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,NC,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,ND,7.97,92.03,10.59,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,NE,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,NH,86.55,13.45,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,NM,4.86,95.14,18.57,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,NV,5.75,94.25,59.30,36.44,23.20,1.12,2016-03-22,2016-03-28
2016-03-22,NY,99.95,0.05,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,OH,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,OK,65.15,34.85,14.26,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,OR,30.33,69.67,47.62,7.94,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,PA,96.89,3.11,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,PR,59.20,40.80,18.83,4.97,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,RI,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,SC,85.02,14.98,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,SD,76.21,23.79,0.08,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,TN,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,TX,85.64,14.36,0.68,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,UT,34.22,65.78,30.09,12.79,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,VA,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,VT,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,WA,89.76,10.24,0.41,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,WI,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,WV,94.08,5.92,0.00,0.00,0.00,0.00,2016-03-22,2016-03-28
2016-03-22,WY,24.20,75.80,13.78,2.15,0.00,0.00,2016-03-22,2016-03-28
