ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2016-04-19,AK,77.38,22.62,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,AL,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,AR,71.25,28.75,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,AZ,0.72,99.28,66.75,1.17,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,CA,4.24,95.76,90.09,74.37,49.15,21.04,2016-04-19,2016-04-25
2016-04-19,CO,74.62,25.38,2.09,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,CT,43.27,56.73,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,DE,99.70,0.30,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,FL,93.53,6.47,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,GA,78.58,21.42,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,HI,10.42,89.58,70.03,39.90,4.95,0.00,2016-04-19,2016-04-25
2016-04-19,IA,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,ID,91.95,8.05,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,IL,92.49,7.51,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,IN,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,KS,31.74,68.26,15.03,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,KY,60.41,39.59,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,LA,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,MA,80.30,19.70,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,MD,56.11,43.89,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,ME,99.65,0.35,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,MN,88.35,11.65,1.54,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,MO,31.74,68.26,6.12,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,MS,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,MT,74.43,25.57,7.87,0.81,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,NC,15.53,84.47,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,ND,28.48,71.52,15.14,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,NE,91.39,8.61,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,NH,86.55,13.45,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,NJ,57.04,42.96,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,NM,3.11,96.89,43.55,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,NV,6.19,93.81,62.81,38.84,23.17,0.00,2016-04-19,2016-04-25
2016-04-19,NY,90.15,9.85,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,OH,99.53,0.47,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,OK,56.23,43.77,10.25,1.65,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,OR,47.03,52.97,26.12,1.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,PA,57.55,42.45,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,PR,59.98,40.02,17.88,4.88,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,RI,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,SC,55.09,44.91,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,SD,85.51,14.49,5.24,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,TN,48.87,51.13,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,TX,80.58,19.42,4.59,0.35,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,UT,33.70,66.30,30.09,12.79,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,VA,28.33,71.67,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,VT,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,WA,96.71,3.29,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,WI,100.00,0.00,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,WV,29.29,70.71,0.00,0.00,0.00,0.00,2016-04-19,2016-04-25
2016-04-19,WY,60.77,39.23,6.85,1.73,0.00,0.00,2016-04-19,2016-04-25
