ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2016-03-01,AK,89.79,10.21,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,AL,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,AR,94.99,5.01,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,AZ,19.36,80.64,16.66,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,CA,0.43,99.57,95.13,82.66,60.86,38.48,2016-03-01,2016-03-07
2016-03-01,CO,91.03,8.97,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,CT,70.24,29.76,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,FL,92.45,7.55,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,GA,97.26,2.74,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,HI,0.00,100.00,54.40,6.49,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,IA,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,ID,11.58,88.42,52.72,3.90,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,IL,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,IN,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,KS,94.55,5.45,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,KY,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,LA,61.96,38.04,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,MA,79.39,20.61,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,MD,91.56,8.44,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,ME,99.30,0.70,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,MI,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,MN,94.68,5.32,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,MO,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,MS,96.24,3.76,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,MT,42.94,57.06,24.95,8.69,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,NC,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,ND,28.37,71.63,3.95,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,NE,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,NH,85.76,14.24,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,NM,67.54,32.46,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,NV,1.35,98.65,62.63,37.11,23.20,4.56,2016-03-01,2016-03-07
2016-03-01,NY,99.95,0.05,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,OH,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,OK,78.72,21.28,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,OR,29.47,70.53,62.92,33.96,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,PA,97.99,2.01,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,PR,57.00,43.00,18.83,4.97,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,RI,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,SC,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,SD,88.21,11.79,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,TN,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,TX,75.35,24.65,1.09,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,UT,37.16,62.84,30.09,12.79,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,VA,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,VT,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,WA,77.93,22.07,7.63,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,WI,100.00,0.00,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,WV,95.31,4.69,0.00,0.00,0.00,0.00,2016-03-01,2016-03-07
2016-03-01,WY,22.96,77.04,13.73,2.15,0.00,0.00,2016-03-01,2016-03-07
