ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2014-08-12,AK,100.00,0.00,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,AL,59.18,40.82,4.04,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,AR,93.64,6.36,2.36,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,AZ,0.00,100.00,97.88,69.74,12.90,0.00,2014-08-12,2014-08-18
2014-08-12,CA,0.00,100.00,100.00,99.80,81.92,58.41,2014-08-12,2014-08-18
2014-08-12,CO,59.90,40.10,26.95,15.58,2.67,0.00,2014-08-12,2014-08-18
2014-08-12,CT,52.93,47.07,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,DC,100.00,0.00,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,DE,100.00,0.00,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,FL,81.86,18.14,2.80,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,GA,63.21,36.79,10.40,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,HI,99.39,0.61,0.53,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,IA,97.22,2.78,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,ID,15.92,84.08,46.33,28.95,2.09,0.00,2014-08-12,2014-08-18
2014-08-12,IL,99.24,0.76,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,IN,83.04,16.96,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,KS,2.51,97.49,88.03,20.15,6.26,0.00,2014-08-12,2014-08-18
2014-08-12,KY,62.44,37.56,12.29,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,LA,100.00,0.00,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,MA,55.49,44.51,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,MD,100.00,0.00,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,ME,99.11,0.89,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,MI,91.86,8.14,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,MN,99.38,0.62,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,MO,66.62,33.38,4.73,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,MS,99.52,0.48,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,MT,80.88,19.12,1.28,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,NC,84.22,15.78,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,ND,99.06,0.94,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,NE,60.98,39.02,5.83,0.01,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,NH,87.28,12.72,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,NM,1.97,98.03,70.90,40.98,7.39,0.00,2014-08-12,2014-08-18
2014-08-12,NV,0.00,100.00,100.00,86.92,55.21,11.89,2014-08-12,2014-08-18
2014-08-12,NY,97.83,2.17,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,OH,99.26,0.74,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,OK,19.56,80.44,71.08,48.39,16.12,2.25,2014-08-12,2014-08-18
2014-08-12,OR,1.69,98.31,75.89,56.02,35.23,0.00,2014-08-12,2014-08-18
2014-08-12,PA,100.00,0.00,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,PR,68.15,31.85,7.74,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,RI,19.69,80.31,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,SC,91.73,8.27,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,SD,71.57,28.43,2.79,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,TN,90.50,9.50,1.31,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,TX,17.26,82.74,57.68,35.71,14.06,2.62,2014-08-12,2014-08-18
2014-08-12,UT,9.26,90.74,81.99,30.78,1.43,0.00,2014-08-12,2014-08-18
2014-08-12,VA,87.67,12.33,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,VT,100.00,0.00,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,WA,39.13,60.87,40.84,19.99,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,WI,88.60,11.40,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,WV,89.92,10.08,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18
2014-08-12,WY,90.65,9.35,3.59,0.00,0.00,0.00,2014-08-12,2014-08-18
