ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2016-07-05,AK,77.67,22.33,0.00,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,AL,35.70,64.30,43.03,18.60,3.32,0.00,2016-07-05,2016-07-11
2016-07-05,AR,86.83,13.17,0.00,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,AZ,0.41,99.59,59.42,7.99,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,CA,0.00,100.00,83.59,59.02,42.80,21.04,2016-07-05,2016-07-11
2016-07-05,CO,94.76,5.24,0.00,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,CT,0.00,100.00,42.82,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,FL,100.00,0.00,0.00,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,GA,51.69,48.31,33.76,28.12,6.77,0.00,2016-07-05,2016-07-11
2016-07-05,HI,45.11,54.89,21.28,5.51,1.21,0.00,2016-07-05,2016-07-11
2016-07-05,IA,52.87,47.13,17.85,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,ID,43.21,56.79,0.30,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,IL,78.23,21.77,2.78,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,IN,79.19,20.81,0.00,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,KS,95.45,4.55,0.00,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,KY,97.27,2.73,0.69,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,LA,86.41,13.59,2.02,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,MA,0.70,99.30,54.99,29.65,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,MD,100.00,0.00,0.00,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,ME,45.29,54.71,10.68,0.24,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,MI,31.72,68.28,16.12,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,MN,67.14,32.86,7.26,1.15,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,MO,79.46,20.54,4.32,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,MS,19.60,80.40,42.21,6.69,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,MT,68.81,31.19,8.69,0.27,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,NC,83.25,16.75,11.20,7.10,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,ND,80.53,19.47,4.94,0.48,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,NE,70.18,29.82,2.22,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,NH,13.20,86.80,41.53,12.92,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,NJ,27.68,72.32,40.03,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,NM,22.64,77.36,15.62,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,NV,32.80,67.20,34.25,21.68,0.26,0.00,2016-07-05,2016-07-11
2016-07-05,NY,6.33,93.67,41.14,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,OH,46.69,53.31,0.25,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,OK,80.96,19.04,4.47,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,OR,0.00,100.00,49.75,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,PA,26.91,73.09,8.66,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,PR,81.71,18.29,4.89,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,RI,0.00,100.00,0.00,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,SC,67.10,32.90,16.22,4.78,0.51,0.00,2016-07-05,2016-07-11
2016-07-05,SD,40.45,59.55,38.36,5.62,0.81,0.00,2016-07-05,2016-07-11
2016-07-05,TN,31.76,68.24,40.43,15.14,0.56,0.00,2016-07-05,2016-07-11
2016-07-05,TX,97.07,2.93,0.00,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,UT,50.63,49.37,0.00,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,VA,98.43,1.57,0.00,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,VT,3.56,96.44,14.77,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,WA,0.00,100.00,3.63,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,WI,97.33,2.67,0.00,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,WV,99.88,0.12,0.00,0.00,0.00,0.00,2016-07-05,2016-07-11
2016-07-05,WY,68.72,31.28,12.84,4.77,0.82,0.00,2016-07-05,2016-07-11
