ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2015-07-28,AK,28.93,71.07,20.05,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,AL,59.90,40.10,9.37,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,AR,99.95,0.05,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,AZ,7.04,92.96,74.94,9.57,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,CA,0.14,99.86,97.35,94.59,71.08,46.00,2015-07-28,2015-08-03
2015-07-28,CO,97.95,2.05,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,CT,37.06,62.94,22.68,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,DE,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,FL,60.11,39.89,17.19,8.19,1.21,0.00,2015-07-28,2015-08-03
2015-07-28,GA,41.84,58.16,22.88,1.35,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,HI,34.32,65.68,25.53,2.75,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,IA,93.97,6.03,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,ID,0.00,100.00,86.63,51.71,22.20,0.00,2015-07-28,2015-08-03
2015-07-28,IL,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,IN,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,KS,68.33,31.67,3.49,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,KY,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,LA,51.06,48.94,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,MA,87.33,12.67,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,MD,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,ME,78.64,21.36,5.93,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,MI,81.22,18.78,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,MN,80.07,19.93,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,MO,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,MS,82.99,17.01,0.07,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,MT,36.94,63.06,35.70,23.50,13.95,0.00,2015-07-28,2015-08-03
2015-07-28,NC,61.29,38.71,17.54,2.03,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,ND,86.83,13.17,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,NE,81.28,18.72,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,NH,86.39,13.61,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,NJ,99.99,0.01,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,NM,49.44,50.56,19.35,0.27,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,NV,0.00,100.00,94.78,76.08,39.86,11.08,2015-07-28,2015-08-03
2015-07-28,NY,89.79,10.21,2.52,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,OH,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,OK,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,OR,0.00,100.00,100.00,100.00,48.31,0.00,2015-07-28,2015-08-03
2015-07-28,PA,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,PR,16.83,83.17,49.36,38.27,12.40,0.00,2015-07-28,2015-08-03
2015-07-28,RI,45.83,54.17,26.42,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,SC,14.26,85.74,47.53,0.03,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,SD,91.45,8.55,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,TN,99.95,0.05,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,TX,86.45,13.55,0.65,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,UT,11.92,88.08,65.03,26.82,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,VA,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,VT,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,WA,0.00,100.00,100.00,99.99,31.74,0.00,2015-07-28,2015-08-03
2015-07-28,WI,95.16,4.84,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,WV,100.00,0.00,0.00,0.00,0.00,0.00,2015-07-28,2015-08-03
2015-07-28,WY,81.65,18.35,0.54,0.00,0.00,0.00,2015-07-28,2015-08-03
