ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2015-08-25,AK,28.93,71.07,20.05,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,AL,50.15,49.85,4.97,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,AR,55.09,44.91,5.64,0.06,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,AZ,7.04,92.96,70.79,5.57,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,CA,0.14,99.86,97.35,92.36,71.08,46.00,2015-08-25,2015-08-31
2015-08-25,CO,97.96,2.04,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,CT,5.59,94.41,21.06,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,DE,100.00,0.00,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,FL,61.87,38.13,16.49,7.98,4.07,0.00,2015-08-25,2015-08-31
2015-08-25,GA,46.49,53.51,29.60,2.99,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,HI,55.43,44.57,24.14,2.75,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,IA,93.95,6.05,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,ID,0.00,100.00,91.93,48.09,29.18,0.00,2015-08-25,2015-08-31
2015-08-25,IL,99.67,0.33,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,IN,100.00,0.00,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,KS,93.12,6.88,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,KY,100.00,0.00,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,LA,0.10,99.90,59.83,6.91,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,MA,70.94,29.06,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,MD,93.05,6.95,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,ME,78.64,21.36,6.82,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,MI,76.49,23.51,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,MN,89.52,10.48,3.24,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,MO,100.00,0.00,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,MS,39.46,60.54,19.96,6.88,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,MT,32.21,67.79,36.24,27.54,18.17,0.00,2015-08-25,2015-08-31
2015-08-25,NC,19.02,80.98,27.54,2.33,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,ND,92.35,7.65,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,NE,100.00,0.00,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,NH,60.82,39.18,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,NJ,62.83,37.17,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,NM,49.44,50.56,13.08,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,NV,0.00,100.00,94.78,76.08,37.52,15.93,2015-08-25,2015-08-31
2015-08-25,NY,76.09,23.91,1.95,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,OH,79.98,20.02,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,OK,81.86,18.14,8.85,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,OR,0.00,100.00,100.00,100.00,67.29,0.00,2015-08-25,2015-08-31
2015-08-25,PA,74.16,25.84,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,PR,21.22,78.78,63.82,44.96,24.89,0.00,2015-08-25,2015-08-31
2015-08-25,RI,51.57,48.43,17.32,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,SC,8.34,91.66,63.79,26.73,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,SD,100.00,0.00,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,TN,95.28,4.72,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,TX,59.34,40.66,23.52,6.37,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,UT,11.92,88.08,63.12,26.82,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,VA,92.64,7.36,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,VT,81.69,18.31,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,WA,0.00,100.00,100.00,99.99,84.64,0.00,2015-08-25,2015-08-31
2015-08-25,WI,84.63,15.37,6.12,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,WV,97.36,2.64,0.00,0.00,0.00,0.00,2015-08-25,2015-08-31
2015-08-25,WY,81.18,18.82,0.84,0.00,0.00,0.00,2015-08-25,2015-08-31
