ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2016-08-16,AK,81.67,18.33,0.00,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,AL,44.52,55.48,34.41,14.89,2.24,0.00,2016-08-16,2016-08-22
2016-08-16,AR,95.79,4.21,0.00,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,AZ,0.07,99.93,72.32,2.84,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,CA,0.00,100.00,83.59,59.02,42.80,21.04,2016-08-16,2016-08-22
2016-08-16,CO,71.05,28.95,1.47,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,CT,0.00,100.00,99.26,4.73,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,FL,91.48,8.52,0.00,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,GA,29.24,70.76,45.09,29.79,9.34,0.00,2016-08-16,2016-08-22
2016-08-16,HI,67.56,32.44,13.83,1.46,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,IA,85.80,14.20,1.12,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,ID,29.66,70.34,1.41,0.02,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,IL,98.47,1.53,0.00,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,IN,93.68,6.32,2.65,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,KS,86.96,13.04,0.00,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,KY,100.00,0.00,0.00,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,LA,95.83,4.17,0.00,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,MA,0.70,99.30,91.78,64.00,16.86,0.00,2016-08-16,2016-08-22
2016-08-16,MD,100.00,0.00,0.00,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,ME,53.40,46.60,11.55,2.68,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,MI,63.07,36.93,0.48,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,MN,99.81,0.19,0.00,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,MO,94.30,5.70,0.76,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,MS,50.31,49.69,25.63,13.09,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,MT,42.70,57.30,26.57,9.82,0.68,0.00,2016-08-16,2016-08-22
2016-08-16,NC,88.96,11.04,4.45,1.36,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,ND,90.43,9.57,2.65,1.20,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,NE,57.10,42.90,8.90,0.97,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,NH,26.08,73.92,41.60,19.65,4.40,0.00,2016-08-16,2016-08-22
2016-08-16,NJ,63.47,36.53,11.41,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,NM,12.32,87.68,24.30,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,NV,32.76,67.24,34.25,21.68,0.26,0.00,2016-08-16,2016-08-22
2016-08-16,NY,12.57,87.43,45.23,27.82,6.03,0.00,2016-08-16,2016-08-22
2016-08-16,OH,30.61,69.39,26.34,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,OK,63.40,36.60,8.32,0.58,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,OR,0.00,100.00,50.20,12.03,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,PA,41.57,58.43,20.45,5.74,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,PR,87.90,12.10,6.48,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,RI,0.00,100.00,82.60,15.34,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,SC,62.11,37.89,17.06,5.98,1.55,0.00,2016-08-16,2016-08-22
2016-08-16,SD,35.42,64.58,37.34,12.89,2.84,0.00,2016-08-16,2016-08-22
2016-08-16,TN,44.35,55.65,24.73,10.51,2.23,0.00,2016-08-16,2016-08-22
2016-08-16,TX,71.24,28.76,5.31,0.63,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,UT,44.55,55.45,4.04,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,VA,99.63,0.37,0.00,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,VT,15.62,84.38,14.83,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,WA,0.00,100.00,3.69,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,WI,96.54,3.46,0.00,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,WV,97.04,2.96,0.00,0.00,0.00,0.00,2016-08-16,2016-08-22
2016-08-16,WY,44.49,55.51,19.83,8.96,3.68,0.00,2016-08-16,2016-08-22
