ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2015-10-20,AK,77.16,22.84,0.00,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,AL,28.99,71.01,24.41,1.63,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,AR,4.30,95.70,60.38,45.60,38.22,3.59,2015-10-20,2015-10-26
2015-10-20,AZ,12.81,87.19,54.35,3.28,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,CA,0.14,99.86,97.33,92.27,71.08,46.00,2015-10-20,2015-10-26
2015-10-20,CO,53.54,46.46,0.00,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,CT,0.00,100.00,83.28,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,DC,100.00,0.00,0.00,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,DE,100.00,0.00,0.00,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,FL,84.12,15.88,5.43,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,GA,66.11,33.89,13.83,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,HI,100.00,0.00,0.00,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,IA,86.72,13.28,3.60,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,ID,8.51,91.49,82.14,45.42,28.49,0.00,2015-10-20,2015-10-26
2015-10-20,IL,60.89,39.11,18.61,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,IN,21.98,78.02,23.98,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,KS,31.10,68.90,9.57,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,KY,63.73,36.27,14.38,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,LA,3.48,96.52,86.43,67.57,53.46,13.36,2015-10-20,2015-10-26
2015-10-20,MA,22.34,77.66,13.81,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,MD,90.42,9.58,0.00,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,ME,92.71,7.29,3.45,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,MI,30.68,69.32,7.31,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,MN,59.33,40.67,6.85,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,MO,29.74,70.26,24.39,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,MS,0.55,99.45,75.40,58.13,36.14,0.00,2015-10-20,2015-10-26
2015-10-20,MT,45.12,54.88,34.77,27.92,16.92,0.00,2015-10-20,2015-10-26
2015-10-20,NC,100.00,0.00,0.00,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,ND,63.12,36.88,13.87,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,NE,64.56,35.44,0.00,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,NH,76.38,23.62,14.88,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,NJ,63.71,36.29,17.64,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,NM,58.96,41.04,7.94,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,NV,0.01,99.99,94.76,73.20,35.21,15.93,2015-10-20,2015-10-26
2015-10-20,NY,68.92,31.08,5.07,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,OH,51.95,48.05,0.00,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,OK,43.20,56.80,36.18,18.44,4.58,0.00,2015-10-20,2015-10-26
2015-10-20,OR,0.00,100.00,100.00,100.00,67.29,0.00,2015-10-20,2015-10-26
2015-10-20,PA,79.21,20.79,0.00,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,PR,31.18,68.82,45.15,36.22,14.74,0.00,2015-10-20,2015-10-26
2015-10-20,RI,12.07,87.93,15.21,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,SC,97.09,2.91,0.00,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,SD,66.21,33.79,0.00,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,TN,64.79,35.21,10.49,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,TX,34.75,65.25,50.28,41.88,21.40,5.52,2015-10-20,2015-10-26
2015-10-20,UT,12.06,87.94,59.03,26.18,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,VA,99.99,0.01,0.00,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,VT,90.49,9.51,0.00,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,WA,0.00,100.00,100.00,90.91,67.96,0.00,2015-10-20,2015-10-26
2015-10-20,WI,72.96,27.04,3.49,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,WV,66.18,33.82,0.00,0.00,0.00,0.00,2015-10-20,2015-10-26
2015-10-20,WY,46.76,53.24,0.48,0.00,0.00,0.00,2015-10-20,2015-10-26
