ReleaseDate,State,Nothing,D0,D1,D2,D3,D4,ValidStart,ValidEnd
2016-10-04,AK,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,AL,13.49,86.51,55.35,23.05,8.97,0.06,2016-10-04,2016-10-10
2016-10-04,AR,56.89,43.11,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,AZ,22.61,77.39,44.76,4.17,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,CA,0.00,100.00,83.59,62.27,42.80,21.04,2016-10-04,2016-10-10
2016-10-04,CO,75.77,24.23,2.45,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,CT,0.00,100.00,100.00,86.25,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,DC,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,DE,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,FL,92.96,7.04,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,GA,35.32,64.68,51.86,37.46,15.01,2.29,2016-10-04,2016-10-10
2016-10-04,HI,91.50,8.50,1.06,0.70,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,IA,95.07,4.93,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,ID,6.14,93.86,8.89,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,IL,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,IN,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,KS,86.63,13.37,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,KY,75.20,24.80,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,LA,57.95,42.05,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,MA,0.00,100.00,98.15,89.95,52.13,0.00,2016-10-04,2016-10-10
2016-10-04,MD,89.93,10.07,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,ME,42.35,57.65,40.81,26.75,8.35,0.00,2016-10-04,2016-10-10
2016-10-04,MI,96.36,3.64,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,MN,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,MO,99.74,0.26,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,MS,28.03,71.97,49.26,9.97,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,MT,56.60,43.40,24.24,5.22,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,NC,77.91,22.09,18.20,4.55,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,ND,98.94,1.06,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,NE,83.97,16.03,1.59,0.16,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,NH,15.44,84.56,62.44,40.49,19.27,0.00,2016-10-04,2016-10-10
2016-10-04,NJ,31.83,68.17,56.02,0.57,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,NM,55.33,44.67,3.85,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,NV,19.64,80.36,36.60,21.68,0.26,0.00,2016-10-04,2016-10-10
2016-10-04,NY,9.16,90.84,66.94,34.75,5.50,0.00,2016-10-04,2016-10-10
2016-10-04,OH,81.81,18.19,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,OK,46.14,53.86,20.15,5.15,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,OR,0.00,100.00,50.28,12.30,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,PA,60.66,39.34,20.24,5.59,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,PR,87.90,12.10,4.73,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,RI,0.00,100.00,100.00,84.31,0.01,0.00,2016-10-04,2016-10-10
2016-10-04,SC,73.58,26.42,16.00,5.12,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,SD,46.08,53.92,21.60,1.33,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,TN,40.98,59.02,27.21,10.27,4.03,1.38,2016-10-04,2016-10-10
2016-10-04,TX,88.04,11.96,1.41,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,UT,42.52,57.48,14.21,2.45,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,VA,86.55,13.45,0.23,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,VT,11.89,88.11,43.99,2.42,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,WA,2.36,97.64,5.21,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,WI,100.00,0.00,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,WV,38.24,61.76,0.00,0.00,0.00,0.00,2016-10-04,2016-10-10
2016-10-04,WY,52.75,47.25,19.64,6.69,0.00,0.00,2016-10-04,2016-10-10
